,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_penalty,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
20,0.011343646049499511,0.00024917125701904295,0.7968574635241302,0.8070828887408533,0.1,l2,newton-cg,"{'C': 0.1, 'penalty': 'l2', 'solver': 'newton-cg'}",11,0.7444444444444445,0.8139825218476904,0.7555555555555555,0.8002496878901373,0.8089887640449438,0.8079800498753117,0.8314606741573034,0.8017456359102244,0.8202247191011236,0.8054862842892768,0.8089887640449438,0.8054862842892768,0.7865168539325843,0.8104738154613467,0.797752808988764,0.8117206982543641,0.8202247191011236,0.8042394014962594,0.7954545454545454,0.8094645080946451,0.004638786392012498,7.831906617818895e-05,0.026811156270517764,0.004188701706590073
21,0.008385181427001953,0.00028443336486816406,0.7968574635241302,0.8070828887408533,0.1,l2,lbfgs,"{'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs'}",11,0.7444444444444445,0.8139825218476904,0.7555555555555555,0.8002496878901373,0.8089887640449438,0.8079800498753117,0.8314606741573034,0.8017456359102244,0.8202247191011236,0.8054862842892768,0.8089887640449438,0.8054862842892768,0.7865168539325843,0.8104738154613467,0.797752808988764,0.8117206982543641,0.8202247191011236,0.8042394014962594,0.7954545454545454,0.8094645080946451,0.0016739989178048303,6.274051840764179e-05,0.026811156270517764,0.004188701706590073
22,0.0069174528121948246,0.000255131721496582,0.7968574635241302,0.8070828887408533,0.1,l2,sag,"{'C': 0.1, 'penalty': 'l2', 'solver': 'sag'}",11,0.7444444444444445,0.8139825218476904,0.7555555555555555,0.8002496878901373,0.8089887640449438,0.8079800498753117,0.8314606741573034,0.8017456359102244,0.8202247191011236,0.8054862842892768,0.8089887640449438,0.8054862842892768,0.7865168539325843,0.8104738154613467,0.797752808988764,0.8117206982543641,0.8202247191011236,0.8042394014962594,0.7954545454545454,0.8094645080946451,0.0003733589190657001,1.3835859686458034e-05,0.026811156270517764,0.004188701706590073
23,0.015926194190979005,0.0003000020980834961,0.8047138047138047,0.8134432378622197,1,l2,newton-cg,"{'C': 1, 'penalty': 'l2', 'solver': 'newton-cg'}",1,0.7666666666666667,0.8177278401997503,0.7777777777777778,0.8114856429463171,0.797752808988764,0.8154613466334164,0.8876404494382022,0.8029925187032418,0.8089887640449438,0.8104738154613467,0.8089887640449438,0.8179551122194514,0.7752808988764045,0.814214463840399,0.797752808988764,0.8204488778054863,0.8426966292134831,0.8092269326683291,0.7840909090909091,0.8144458281444583,0.004196988448087278,7.068096010846218e-05,0.03453108701884995,0.004828156645078722
24,0.015798282623291016,0.0002445697784423828,0.8047138047138047,0.8134432378622197,1,l2,lbfgs,"{'C': 1, 'penalty': 'l2', 'solver': 'lbfgs'}",1,0.7666666666666667,0.8177278401997503,0.7777777777777778,0.8114856429463171,0.797752808988764,0.8154613466334164,0.8876404494382022,0.8029925187032418,0.8089887640449438,0.8104738154613467,0.8089887640449438,0.8179551122194514,0.7752808988764045,0.814214463840399,0.797752808988764,0.8204488778054863,0.8426966292134831,0.8092269326683291,0.7840909090909091,0.8144458281444583,0.0016855334802306039,1.906806153400282e-05,0.03453108701884995,0.004828156645078722
25,0.021785664558410644,0.0002446174621582031,0.8047138047138047,0.8134432378622197,1,l2,sag,"{'C': 1, 'penalty': 'l2', 'solver': 'sag'}",1,0.7666666666666667,0.8177278401997503,0.7777777777777778,0.8114856429463171,0.797752808988764,0.8154613466334164,0.8876404494382022,0.8029925187032418,0.8089887640449438,0.8104738154613467,0.8089887640449438,0.8179551122194514,0.7752808988764045,0.814214463840399,0.797752808988764,0.8204488778054863,0.8426966292134831,0.8092269326683291,0.7840909090909091,0.8144458281444583,0.004368173417016336,3.3502349342366584e-05,0.03453108701884995,0.004828156645078722
26,0.010851430892944335,0.00018265247344970704,0.797979797979798,0.8115730673999078,10,l2,newton-cg,"{'C': 10, 'penalty': 'l2', 'solver': 'newton-cg'}",6,0.7555555555555555,0.8164794007490637,0.7888888888888889,0.8077403245942572,0.797752808988764,0.8154613466334164,0.8876404494382022,0.7992518703241895,0.7865168539325843,0.8092269326683291,0.7752808988764045,0.814214463840399,0.7752808988764045,0.8179551122194514,0.7865168539325843,0.8179551122194514,0.8426966292134831,0.8092269326683291,0.7840909090909091,0.8082191780821918,0.0006306565295864556,7.4419066482922664e-06,0.03662135220818486,0.005624836658515721
27,0.024717950820922853,0.00023038387298583983,0.797979797979798,0.8114482234548392,10,l2,lbfgs,"{'C': 10, 'penalty': 'l2', 'solver': 'lbfgs'}",6,0.7555555555555555,0.815230961298377,0.7888888888888889,0.8077403245942572,0.797752808988764,0.8154613466334164,0.8876404494382022,0.7992518703241895,0.7865168539325843,0.8092269326683291,0.7752808988764045,0.814214463840399,0.7752808988764045,0.8179551122194514,0.7865168539325843,0.8179551122194514,0.8426966292134831,0.8092269326683291,0.7840909090909091,0.8082191780821918,0.008480063438867,5.499899087311303e-05,0.03662135220818486,0.005527568136920968
28,0.02032608985900879,0.00017006397247314452,0.797979797979798,0.8111988468962357,10,l2,sag,"{'C': 10, 'penalty': 'l2', 'solver': 'sag'}",6,0.7555555555555555,0.815230961298377,0.7888888888888889,0.8077403245942572,0.797752808988764,0.8154613466334164,0.8876404494382022,0.7992518703241895,0.7865168539325843,0.8092269326683291,0.7752808988764045,0.814214463840399,0.7752808988764045,0.8154613466334164,0.7865168539325843,0.8179551122194514,0.8426966292134831,0.8092269326683291,0.7840909090909091,0.8082191780821918,6.136949801248942e-05,1.4173397993716401e-05,0.03662135220818486,0.0052790507163184884
29,0.019236230850219728,0.0002451896667480469,0.7968574635241302,0.8120715095732916,100,l2,newton-cg,"{'C': 100, 'penalty': 'l2', 'solver': 'newton-cg'}",11,0.7555555555555555,0.815230961298377,0.7888888888888889,0.8077403245942572,0.7865168539325843,0.816708229426434,0.8876404494382022,0.7992518703241895,0.7865168539325843,0.8117206982543641,0.7752808988764045,0.8154613466334164,0.7752808988764045,0.816708229426434,0.7865168539325843,0.816708229426434,0.8426966292134831,0.8117206982543641,0.7840909090909091,0.8094645080946451,0.006396254249761157,8.7042127052735e-05,0.03678292834398617,0.005254669838907922
30,0.021157598495483397,0.00020749568939208983,0.7968574635241302,0.8119469765720462,100,l2,lbfgs,"{'C': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",11,0.7555555555555555,0.815230961298377,0.7888888888888889,0.8077403245942572,0.7865168539325843,0.816708229426434,0.8876404494382022,0.7992518703241895,0.7865168539325843,0.8129675810473815,0.7752808988764045,0.8154613466334164,0.7752808988764045,0.8154613466334164,0.7865168539325843,0.816708229426434,0.8426966292134831,0.8117206982543641,0.7840909090909091,0.8082191780821918,0.0037166055171345596,3.140779983795233e-05,0.03678292834398617,0.005240955709465685
31,0.026473379135131835,0.00022532939910888672,0.7968574635241302,0.8116974443476757,100,l2,sag,"{'C': 100, 'penalty': 'l2', 'solver': 'sag'}",11,0.7555555555555555,0.815230961298377,0.7888888888888889,0.8064918851435705,0.7865168539325843,0.816708229426434,0.8876404494382022,0.800498753117207,0.7865168539325843,0.8117206982543641,0.7752808988764045,0.8154613466334164,0.7752808988764045,0.8154613466334164,0.7865168539325843,0.816708229426434,0.8426966292134831,0.8104738154613467,0.7840909090909091,0.8082191780821918,0.011908939818739668,7.606318339608949e-05,0.03678292834398617,0.0050709000542031426
32,0.021566200256347656,0.0002470493316650391,0.7968574635241302,0.8119466656282228,1000,l2,newton-cg,"{'C': 1000, 'penalty': 'l2', 'solver': 'newton-cg'}",11,0.7555555555555555,0.815230961298377,0.7888888888888889,0.8064918851435705,0.7865168539325843,0.816708229426434,0.8876404494382022,0.7992518703241895,0.7865168539325843,0.8117206982543641,0.7752808988764045,0.8154613466334164,0.7752808988764045,0.816708229426434,0.7865168539325843,0.816708229426434,0.8426966292134831,0.8117206982543641,0.7840909090909091,0.8094645080946451,0.0019508860797872777,2.43004094359923e-05,0.03678292834398617,0.005369662340475513
33,0.019129276275634766,0.00019698143005371095,0.7968574635241302,0.8119468209062791,1000,l2,lbfgs,"{'C': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",11,0.7555555555555555,0.815230961298377,0.7888888888888889,0.8064918851435705,0.7865168539325843,0.816708229426434,0.8876404494382022,0.800498753117207,0.7865168539325843,0.8117206982543641,0.7752808988764045,0.8154613466334164,0.7752808988764045,0.816708229426434,0.7865168539325843,0.816708229426434,0.8426966292134831,0.8117206982543641,0.7840909090909091,0.8082191780821918,0.0025677848636501284,2.841141285008607e-05,0.03678292834398617,0.005157156839761463
34,0.027915406227111816,0.0002496957778930664,0.7968574635241302,0.8118218216831542,1000,l2,sag,"{'C': 1000, 'penalty': 'l2', 'solver': 'sag'}",11,0.7555555555555555,0.815230961298377,0.7888888888888889,0.8052434456928839,0.7865168539325843,0.816708229426434,0.8876404494382022,0.800498753117207,0.7865168539325843,0.8117206982543641,0.7752808988764045,0.8154613466334164,0.7752808988764045,0.8154613466334164,0.7865168539325843,0.816708229426434,0.8426966292134831,0.8117206982543641,0.7840909090909091,0.8094645080946451,0.011451238891443201,7.135586075033284e-05,0.03678292834398617,0.00512769704232992
