,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_features,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
96,0.40594327449798584,0.015757179260253905,0.8215488215488216,0.9895246247793,entropy,auto,170,"{'criterion': 'entropy', 'max_features': 'auto', 'n_estimators': 170}",37,0.7888888888888889,0.9887640449438202,0.8555555555555555,0.9887640449438202,0.7415730337078652,0.9925187032418953,0.8651685393258427,0.9887780548628429,0.8651685393258427,0.9912718204488778,0.8426966292134831,0.9887780548628429,0.8089887640449438,0.9887780548628429,0.7865168539325843,0.9900249376558603,0.8202247191011236,0.9875311720698254,0.8409090909090909,0.9900373599003736,0.020532580698301744,0.0018778480263140801,0.03825929015402724,0.0013904433042906767
97,0.41871464252471924,0.01687123775482178,0.813692480359147,0.9895246247793,entropy,auto,180,"{'criterion': 'entropy', 'max_features': 'auto', 'n_estimators': 180}",122,0.7888888888888889,0.9887640449438202,0.8333333333333334,0.9887640449438202,0.7415730337078652,0.9925187032418953,0.8651685393258427,0.9887780548628429,0.8539325842696629,0.9912718204488778,0.8202247191011236,0.9887780548628429,0.797752808988764,0.9887780548628429,0.7752808988764045,0.9900249376558603,0.8202247191011236,0.9875311720698254,0.8409090909090909,0.9900373599003736,0.012782567176835149,0.0014270273075712876,0.03607652088075434,0.0013904433042906767
98,0.4449993848800659,0.017087721824645997,0.819304152637486,0.9895246247793,entropy,auto,190,"{'criterion': 'entropy', 'max_features': 'auto', 'n_estimators': 190}",56,0.7888888888888889,0.9887640449438202,0.8777777777777778,0.9887640449438202,0.7415730337078652,0.9925187032418953,0.8651685393258427,0.9887780548628429,0.8651685393258427,0.9912718204488778,0.8314606741573034,0.9887780548628429,0.797752808988764,0.9887780548628429,0.7640449438202247,0.9900249376558603,0.8202247191011236,0.9875311720698254,0.8409090909090909,0.9900373599003736,0.02462360925771182,0.00047870047158257717,0.04330058511801821,0.0013904433042906767
99,0.4615541696548462,0.01806783676147461,0.8181818181818182,0.9895246247793,entropy,auto,200,"{'criterion': 'entropy', 'max_features': 'auto', 'n_estimators': 200}",66,0.7888888888888889,0.9887640449438202,0.8555555555555555,0.9887640449438202,0.7528089887640449,0.9925187032418953,0.8764044943820225,0.9887780548628429,0.8539325842696629,0.9912718204488778,0.8202247191011236,0.9887780548628429,0.797752808988764,0.9887780548628429,0.7640449438202247,0.9900249376558603,0.8202247191011236,0.9875311720698254,0.8522727272727273,0.9900373599003736,0.00752767585202982,0.0005645237134806832,0.03963557052956256,0.0013904433042906767
100,0.023155927658081055,0.0013390064239501953,0.8125701459034792,0.9738114066701942,entropy,log2,10,"{'criterion': 'entropy', 'max_features': 'log2', 'n_estimators': 10}",134,0.7333333333333333,0.9700374531835206,0.8444444444444444,0.9737827715355806,0.7415730337078652,0.9825436408977556,0.8089887640449438,0.9675810473815462,0.8426966292134831,0.972568578553616,0.8426966292134831,0.9750623441396509,0.8089887640449438,0.9750623441396509,0.8089887640449438,0.9750623441396509,0.8651685393258427,0.970074812967581,0.8295454545454546,0.9763387297633873,0.0006849980043909925,3.9526147754176726e-05,0.041596580705548065,0.003948436225415986
101,0.046086597442626956,0.0023375034332275392,0.8035914702581369,0.9827905213761415,entropy,log2,20,"{'criterion': 'entropy', 'max_features': 'log2', 'n_estimators': 20}",158,0.7777777777777778,0.9812734082397003,0.8,0.9812734082397003,0.7303370786516854,0.983790523690773,0.8314606741573034,0.9788029925187033,0.8202247191011236,0.9887780548628429,0.8426966292134831,0.9850374064837906,0.8202247191011236,0.9887780548628429,0.7752808988764045,0.9812967581047382,0.797752808988764,0.9763092269326683,0.8409090909090909,0.9825653798256538,0.0012476387102159144,0.00012050585416116671,0.03333522060887205,0.003775479543623001
102,0.06751375198364258,0.003090786933898926,0.8159371492704826,0.9865316383033363,entropy,log2,30,"{'criterion': 'entropy', 'max_features': 'log2', 'n_estimators': 30}",89,0.7555555555555555,0.9862671660424469,0.8555555555555555,0.9850187265917603,0.7415730337078652,0.9875311720698254,0.8651685393258427,0.9875311720698254,0.8314606741573034,0.9875311720698254,0.8651685393258427,0.9875311720698254,0.797752808988764,0.9850374064837906,0.7640449438202247,0.9850374064837906,0.8426966292134831,0.986284289276808,0.8409090909090909,0.987546699875467,0.0013323520896445554,0.00014409854228102938,0.044973352138780884,0.001091426013179018
103,0.08873052597045898,0.0039902210235595705,0.8181818181818182,0.9880285199303147,entropy,log2,40,"{'criterion': 'entropy', 'max_features': 'log2', 'n_estimators': 40}",66,0.8,0.9862671660424469,0.8222222222222222,0.9887640449438202,0.7415730337078652,0.9912718204488778,0.8876404494382022,0.9875311720698254,0.8651685393258427,0.9900249376558603,0.8426966292134831,0.986284289276808,0.8089887640449438,0.9887780548628429,0.7752808988764045,0.9887780548628429,0.797752808988764,0.986284289276808,0.8409090909090909,0.9863013698630136,0.001435204468297092,0.00016311531455682349,0.04085003971468562,0.0016907612243341767
104,0.11688902378082275,0.004992365837097168,0.8170594837261503,0.9882774302670383,entropy,log2,50,"{'criterion': 'entropy', 'max_features': 'log2', 'n_estimators': 50}",79,0.7888888888888889,0.9875156054931336,0.8444444444444444,0.9862671660424469,0.7303370786516854,0.9912718204488778,0.8651685393258427,0.9887780548628429,0.8539325842696629,0.9900249376558603,0.8426966292134831,0.9887780548628429,0.797752808988764,0.986284289276808,0.7752808988764045,0.9875311720698254,0.8314606741573034,0.9875311720698254,0.8409090909090909,0.9887920298879203,0.010226022861393704,0.00020100906951913002,0.04035184826719704,0.001499805661287604
105,0.13684594631195068,0.005908846855163574,0.8148148148148148,0.9887763394377227,entropy,log2,60,"{'criterion': 'entropy', 'max_features': 'log2', 'n_estimators': 60}",109,0.8111111111111111,0.9887640449438202,0.8666666666666667,0.9875156054931336,0.7303370786516854,0.9912718204488778,0.8539325842696629,0.9887780548628429,0.8426966292134831,0.9912718204488778,0.8314606741573034,0.986284289276808,0.797752808988764,0.9875311720698254,0.7640449438202247,0.9900249376558603,0.8202247191011236,0.986284289276808,0.8295454545454546,0.9900373599003736,0.0066334247455859625,0.00020538440458235286,0.03943210000659754,0.0017653525152513184
