,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_dropout,param_epochs,param_neurons,param_optimizer,param_shape,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
60,6.75893988609314,0.03613367080688477,0.8002244668911336,0.826597144523063,relu,0.2,1000,16,adam,none,"{'activation': 'relu', 'dropout': 0.2, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adam', 'shape': 'none'}",481,0.7877094972067039,0.8188202247191011,0.797752808988764,0.8359046283309958,0.7808988764044944,0.8274894810659187,0.7865168539325843,0.8359046283309958,0.848314606741573,0.814866760168303,0.4090647290364087,0.013904500918771583,0.02463429666782173,0.00862713362506031
61,7.444923019409179,0.047458553314208986,0.8114478114478114,0.8549387774398411,relu,0.2,1000,16,adam,one,"{'activation': 'relu', 'dropout': 0.2, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adam', 'shape': 'one'}",180,0.7932960893854749,0.8567415730337079,0.797752808988764,0.8681626928471248,0.8202247191011236,0.8513323983169705,0.7865168539325843,0.8555399719495091,0.8595505617977528,0.8429172510518934,0.18549563491140025,0.01609533909225922,0.02656082502885681,0.008197640057537469
62,8.736561107635499,0.05232076644897461,0.8215488215488216,0.8698122350568103,relu,0.2,1000,16,adam,two,"{'activation': 'relu', 'dropout': 0.2, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adam', 'shape': 'two'}",36,0.8100558659217877,0.8806179775280899,0.797752808988764,0.8835904628330996,0.848314606741573,0.8597475455820477,0.7921348314606742,0.8709677419354839,0.8595505617977528,0.8541374474053296,0.18182907817159666,0.00713126636305271,0.027278644276700226,0.011444961942269596
63,5.519144058227539,0.04158477783203125,0.7957351290684624,0.8167782908111004,relu,0.2,1000,16,adagrad,none,"{'activation': 'relu', 'dropout': 0.2, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adagrad', 'shape': 'none'}",602,0.7932960893854749,0.8146067415730337,0.8033707865168539,0.8260869565217391,0.7696629213483146,0.8190743338008415,0.7752808988764045,0.8218793828892006,0.8370786516853933,0.8022440392706872,0.12639297933029298,0.006527554551958525,0.023951972752968422,0.008171955764023301
64,6.732869243621826,0.04934835433959961,0.813692480359147,0.8378228564224592,relu,0.2,1000,16,adagrad,one,"{'activation': 'relu', 'dropout': 0.2, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adagrad', 'shape': 'one'}",134,0.7988826815642458,0.8384831460674157,0.797752808988764,0.8415147265077139,0.8202247191011236,0.8401122019635343,0.8089887640449438,0.8401122019635343,0.8426966292134831,0.8288920056100981,0.19057204280603918,0.018589933099645673,0.016607959667559402,0.004567454200912506
65,7.659448051452637,0.0509486198425293,0.8047138047138047,0.8459551349732889,relu,0.2,1000,16,adagrad,two,"{'activation': 'relu', 'dropout': 0.2, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adagrad', 'shape': 'two'}",343,0.770949720670391,0.8300561797752809,0.7921348314606742,0.8330995792426368,0.8089887640449438,0.8513323983169705,0.797752808988764,0.8667601683029453,0.8539325842696629,0.8485273492286115,0.262098049534505,0.016867832752341997,0.027530381473583783,0.013314824434613246
66,5.900032949447632,0.03198475837707519,0.8058361391694725,0.8294045574168335,relu,0.2,1000,16,rmsprop,none,"{'activation': 'relu', 'dropout': 0.2, 'epochs': 1000, 'neurons': 16, 'optimizer': 'rmsprop', 'shape': 'none'}",314,0.7877094972067039,0.827247191011236,0.8089887640449438,0.8401122019635343,0.797752808988764,0.8288920056100981,0.7808988764044944,0.8316970546984572,0.8539325842696629,0.8190743338008415,0.2511476176283233,0.008489614710916062,0.025834418583783856,0.006804993088074831
67,7.1087689876556395,0.04976701736450195,0.8249158249158249,0.8555013631277874,relu,0.2,1000,16,rmsprop,one,"{'activation': 'relu', 'dropout': 0.2, 'epochs': 1000, 'neurons': 16, 'optimizer': 'rmsprop', 'shape': 'one'}",15,0.7988826815642458,0.8623595505617978,0.8089887640449438,0.8625525946704067,0.8426966292134831,0.8513323983169705,0.797752808988764,0.8583450210378681,0.8764044943820225,0.8429172510518934,0.13342123700598527,0.008829216930514503,0.030446887667395492,0.0074910765019415276
68,7.832318639755249,0.06476497650146484,0.8058361391694725,0.8678463368895473,relu,0.2,1000,16,rmsprop,two,"{'activation': 'relu', 'dropout': 0.2, 'epochs': 1000, 'neurons': 16, 'optimizer': 'rmsprop', 'shape': 'two'}",314,0.8044692737430168,0.8721910112359551,0.7865168539325843,0.8751753155680224,0.8146067415730337,0.8555399719495091,0.7865168539325843,0.876577840112202,0.8370786516853933,0.8597475455820477,0.15809546474734618,0.013969052567123772,0.018970211915624997,0.008554137137700533
69,6.04752368927002,0.02891545295715332,0.8058361391694725,0.8462431252659283,relu,0.2,1000,16,adadelta,none,"{'activation': 'relu', 'dropout': 0.2, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adadelta', 'shape': 'none'}",314,0.7877094972067039,0.8567415730337079,0.7808988764044944,0.85273492286115,0.8146067415730337,0.844319775596073,0.7865168539325843,0.8513323983169705,0.8595505617977528,0.8260869565217391,0.10804768178233762,0.004995925876680971,0.029267297041073597,0.010846492097770123
70,7.111009311676026,0.05910229682922363,0.8181818181818182,0.8653202168397497,relu,0.2,1000,16,adadelta,one,"{'activation': 'relu', 'dropout': 0.2, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adadelta', 'shape': 'one'}",65,0.8044692737430168,0.8665730337078652,0.8033707865168539,0.8709677419354839,0.8258426966292135,0.8583450210378681,0.7865168539325843,0.876577840112202,0.8707865168539326,0.8541374474053296,0.10703601670392185,0.013742190872536766,0.02909403662607774,0.008171974795047127
71,8.63086256980896,0.05429525375366211,0.8282828282828283,0.8728977890540051,relu,0.2,1000,16,adadelta,two,"{'activation': 'relu', 'dropout': 0.2, 'epochs': 1000, 'neurons': 16, 'optimizer': 'adadelta', 'shape': 'two'}",4,0.8324022346368715,0.8806179775280899,0.8089887640449438,0.884992987377279,0.8258426966292135,0.8653576437587658,0.8033707865168539,0.8751753155680224,0.8707865168539326,0.8583450210378681,0.1265905273109576,0.008471879590445609,0.023745675946437932,0.0097950917053552
72,6.343367052078247,0.03561158180236816,0.8170594837261503,0.8456809335455505,relu,0.2,1000,16,nadam,none,"{'activation': 'relu', 'dropout': 0.2, 'epochs': 1000, 'neurons': 16, 'optimizer': 'nadam', 'shape': 'none'}",84,0.7988826815642458,0.8525280898876404,0.8146067415730337,0.85273492286115,0.8089887640449438,0.8401122019635343,0.8033707865168539,0.8555399719495091,0.8595505617977528,0.8274894810659187,0.21488284142836622,0.008398383213735584,0.02187961369855348,0.010543079893841201
73,7.412516403198242,0.04409379959106445,0.8181818181818182,0.8737389098129442,relu,0.2,1000,16,nadam,one,"{'activation': 'relu', 'dropout': 0.2, 'epochs': 1000, 'neurons': 16, 'optimizer': 'nadam', 'shape': 'one'}",65,0.7877094972067039,0.8792134831460674,0.8146067415730337,0.879382889200561,0.8426966292134831,0.8667601683029453,0.7921348314606742,0.8863955119214586,0.8539325842696629,0.8569424964936886,0.16864099338357613,0.0103199883558592,0.026458141064143535,0.010515106912395007
74,8.94785122871399,0.05783548355102539,0.8204264870931538,0.8928179712246088,relu,0.2,1000,16,nadam,two,"{'activation': 'relu', 'dropout': 0.2, 'epochs': 1000, 'neurons': 16, 'optimizer': 'nadam', 'shape': 'two'}",44,0.7988826815642458,0.8960674157303371,0.797752808988764,0.9102384291725105,0.8370786516853933,0.8835904628330996,0.8089887640449438,0.8962131837307152,0.8595505617977528,0.8779803646563815,0.24062902643041892,0.01340811303245175,0.02415107133272649,0.011232632749813514
75,7.027178525924683,0.036239337921142575,0.8114478114478114,0.8372626345399248,relu,0.2,1000,32,adam,none,"{'activation': 'relu', 'dropout': 0.2, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adam', 'shape': 'none'}",180,0.7932960893854749,0.8412921348314607,0.8089887640449438,0.8429172510518934,0.7865168539325843,0.8345021037868162,0.8033707865168539,0.8485273492286115,0.8651685393258427,0.8190743338008415,0.21501766918454868,0.009329800132006487,0.02794888948106629,0.010134497237935651
76,8.931628036499024,0.06056218147277832,0.8237934904601572,0.8745796366043148,relu,0.2,1000,32,adam,one,"{'activation': 'relu', 'dropout': 0.2, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adam', 'shape': 'one'}",25,0.8044692737430168,0.8764044943820225,0.7921348314606742,0.8906030855539971,0.848314606741573,0.8681626928471248,0.7921348314606742,0.8807854137447405,0.8820224719101124,0.8569424964936886,0.17804538452664043,0.01978198264589852,0.03567860024114784,0.011409106630524291
77,11.104163551330567,0.07959074974060058,0.8103254769921436,0.8989886852514302,relu,0.2,1000,32,adam,two,"{'activation': 'relu', 'dropout': 0.2, 'epochs': 1000, 'neurons': 32, 'optimizer': 'adam', 'shape': 'two'}",207,0.7988826815642458,0.8946629213483146,0.7865168539325843,0.9074333800841514,0.8314606741573034,0.906030855539972,0.7584269662921348,0.9004207573632539,0.8764044943820225,0.8863955119214586,0.25374622538512265,0.010224110029876277,0.04048679620482896,0.007749272373433239
