,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_AddPoly__degree,param_LR__C,param_LR__penalty,param_LR__solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
42,0.5053846359252929,0.005137157440185547,0.8204264870931538,0.856716621148872,2,10,l2,sag,"{'AddPoly__degree': 2, 'LR__C': 10, 'LR__penalty': 'l2', 'LR__solver': 'sag'}",27,0.7888888888888889,0.8601747815230961,0.8111111111111111,0.8614232209737828,0.7640449438202247,0.8728179551122195,0.8426966292134831,0.8553615960099751,0.8651685393258427,0.8478802992518704,0.8089887640449438,0.8566084788029925,0.8202247191011236,0.8516209476309227,0.7865168539325843,0.85785536159601,0.8539325842696629,0.8491271820448878,0.8636363636363636,0.8542963885429639,0.06087290244775679,0.000732531543992371,0.03317735184393294,0.006811842725971148
43,5.831937718391418,0.00816810131072998,0.8125701459034792,0.9052258244443818,2,100,l2,newton-cg,"{'AddPoly__degree': 2, 'LR__C': 100, 'LR__penalty': 'l2', 'LR__solver': 'newton-cg'}",49,0.7666666666666667,0.9076154806491885,0.8333333333333334,0.9038701622971286,0.7078651685393258,0.9164588528678305,0.8314606741573034,0.9052369077306733,0.8539325842696629,0.9077306733167082,0.8314606741573034,0.9014962593516209,0.8202247191011236,0.9077306733167082,0.8089887640449438,0.9002493765586035,0.8202247191011236,0.9014962593516209,0.8522727272727273,0.900373599003736,1.3422842689452648,0.004387605573418452,0.04198004321290727,0.004715997239516739
44,0.5544392347335816,0.006735420227050782,0.8271604938271605,0.8938794984823518,2,100,l2,lbfgs,"{'AddPoly__degree': 2, 'LR__C': 100, 'LR__penalty': 'l2', 'LR__solver': 'lbfgs'}",6,0.8,0.9076154806491885,0.8333333333333334,0.8938826466916354,0.7415730337078652,0.9052369077306733,0.8314606741573034,0.8915211970074813,0.8764044943820225,0.8877805486284289,0.8314606741573034,0.8877805486284289,0.8089887640449438,0.8952618453865336,0.8202247191011236,0.8902743142144638,0.8426966292134831,0.8915211970074813,0.8863636363636364,0.887920298879203,0.061100589213867046,0.0006062943983074102,0.038262970764593264,0.006735026411573445
45,0.712710976600647,0.006945061683654785,0.8204264870931538,0.8569664643170658,2,100,l2,sag,"{'AddPoly__degree': 2, 'LR__C': 100, 'LR__penalty': 'l2', 'LR__solver': 'sag'}",27,0.7888888888888889,0.8614232209737828,0.8111111111111111,0.8626716604244694,0.7640449438202247,0.8728179551122195,0.8426966292134831,0.8553615960099751,0.8651685393258427,0.8478802992518704,0.8089887640449438,0.85785536159601,0.8202247191011236,0.8516209476309227,0.7865168539325843,0.85785536159601,0.8539325842696629,0.8491271820448878,0.8636363636363636,0.8530510585305106,0.291814980086856,0.0035075649413891484,0.03317735184393294,0.0070409891011717005
46,28.844391870498658,0.008751153945922852,0.8103254769921436,0.9105871114490862,2,1000,l2,newton-cg,"{'AddPoly__degree': 2, 'LR__C': 1000, 'LR__penalty': 'l2', 'LR__solver': 'newton-cg'}",51,0.7444444444444445,0.9088639200998752,0.8222222222222222,0.9076154806491885,0.6966292134831461,0.9214463840399002,0.8426966292134831,0.912718204488778,0.8539325842696629,0.9102244389027432,0.8426966292134831,0.9052369077306733,0.8089887640449438,0.912718204488778,0.797752808988764,0.912718204488778,0.8314606741573034,0.9064837905236908,0.8636363636363636,0.9078455790784558,5.426462891461148,0.0037518053834405996,0.049844920331344134,0.0044323572219572074
47,0.7465434551239014,0.012228131294250488,0.8237934904601572,0.8933802783678442,2,1000,l2,lbfgs,"{'AddPoly__degree': 2, 'LR__C': 1000, 'LR__penalty': 'l2', 'LR__solver': 'lbfgs'}",16,0.8222222222222222,0.9038701622971286,0.8333333333333334,0.8938826466916354,0.7303370786516854,0.9077306733167082,0.8202247191011236,0.8927680798004988,0.8764044943820225,0.8877805486284289,0.8089887640449438,0.8927680798004988,0.797752808988764,0.8902743142144638,0.8314606741573034,0.8902743142144638,0.8426966292134831,0.8865336658354115,0.875,0.887920298879203,0.1688665696541474,0.009520903173916032,0.03936740439725228,0.006665672712690115
48,0.891967511177063,0.009409952163696288,0.8204264870931538,0.8572156852099024,2,1000,l2,sag,"{'AddPoly__degree': 2, 'LR__C': 1000, 'LR__penalty': 'l2', 'LR__solver': 'sag'}",27,0.7888888888888889,0.8601747815230961,0.8111111111111111,0.8626716604244694,0.7640449438202247,0.8740648379052369,0.8426966292134831,0.8553615960099751,0.8651685393258427,0.8478802992518704,0.8089887640449438,0.85785536159601,0.8202247191011236,0.8528678304239401,0.7865168539325843,0.8591022443890274,0.8539325842696629,0.8491271820448878,0.8636363636363636,0.8530510585305106,0.23658951623881194,0.003934319992881506,0.03317735184393294,0.007201701689978467
49,9.66060712337494,0.08758862018585205,0.8237934904601572,0.8385083905767535,3,0.001,l2,newton-cg,"{'AddPoly__degree': 3, 'LR__C': 0.001, 'LR__penalty': 'l2', 'LR__solver': 'newton-cg'}",16,0.8,0.8439450686641697,0.8333333333333334,0.8289637952559301,0.7752808988764045,0.844139650872818,0.8426966292134831,0.8329177057356608,0.8651685393258427,0.8391521197007481,0.8089887640449438,0.8428927680798005,0.8202247191011236,0.8379052369077307,0.8202247191011236,0.844139650872818,0.8202247191011236,0.8354114713216958,0.8522727272727273,0.8356164383561644,1.0590805587396384,0.037358189712400194,0.024778339071738913,0.0050327920147989385
50,3.3421127080917357,0.07941527366638183,0.8237934904601572,0.8386330788560553,3,0.001,l2,lbfgs,"{'AddPoly__degree': 3, 'LR__C': 0.001, 'LR__penalty': 'l2', 'LR__solver': 'lbfgs'}",16,0.8,0.8439450686641697,0.8333333333333334,0.8289637952559301,0.7752808988764045,0.844139650872818,0.8426966292134831,0.8329177057356608,0.8651685393258427,0.8391521197007481,0.8089887640449438,0.8428927680798005,0.8202247191011236,0.8391521197007481,0.8202247191011236,0.844139650872818,0.8202247191011236,0.8354114713216958,0.8522727272727273,0.8356164383561644,0.45598309600351555,0.03826830967736461,0.024778339071738913,0.005031749952142993
51,5.824368333816528,0.08076009750366211,0.8226711560044894,0.8386337011314126,3,0.001,l2,sag,"{'AddPoly__degree': 3, 'LR__C': 0.001, 'LR__penalty': 'l2', 'LR__solver': 'sag'}",20,0.8222222222222222,0.8389513108614233,0.8333333333333334,0.8377028714107366,0.7640449438202247,0.8428927680798005,0.8539325842696629,0.8329177057356608,0.8539325842696629,0.8366583541147132,0.797752808988764,0.8453865336658354,0.8089887640449438,0.8366583541147132,0.797752808988764,0.8453865336658354,0.8426966292134831,0.8354114713216958,0.8522727272727273,0.8343711083437111,0.9287862222137013,0.0361373071713271,0.02862520896221076,0.0042348261229202015
